RowID,CaseNumber,CrimeDateTime,Year,Month,Hour,Day,CrimeCode,Description,Inside_Outside,Weapon,District,Neighborhood,PremiseType,Latitude,Longitude,Pct_Black,Pct_White,Median_Income,Poverty_Rate,Race_Category
471498,18A35002,2017-12-29 16:30:00,2017,12,16,29,6J,LARCENY,,UNKNOWN,CENTRAL,CHARLES NORTH,UNKNOWN,39.309081336058846,-76.61621965487511,0.63,0.28,52000,0.22,Black
471499,17L11385,2017-12-29 16:13:00,2017,12,16,29,6G,LARCENY,,UNKNOWN,SOUTHERN,RIVERSIDE,OFFICE BUILDING,39.2715016394373,-76.60023258296688,0.63,0.28,52000,0.22,Black
471500,17L11429,2017-12-29 16:00:00,2017,12,16,29,5A,BURGLARY,,UNKNOWN,NORTHWEST,GARWYN OAKS,ROW/TOWNHOUSE-VAC,39.31726281545385,-76.68070060281062,0.63,0.28,52000,0.22,Black
471501,17L11326,2017-12-29 22:00:00,2017,12,22,29,3AO,ROBBERY,,OTHER,WESTERN,MONDAWMIN,PARKING LOT-OUTSIDE,39.31695601963413,-76.65231719209805,0.91,0.03,33000,0.31,Black
471502,17L07722,2017-12-29 12:09:00,2017,12,12,29,7A,AUTO THEFT,,UNKNOWN,NORTHEAST,WALTHERSON,STREET,39.34370591154716,-76.56565561431329,0.84,0.08,38000,0.24,Black
471503,17L11564,2017-12-29 22:30:00,2017,12,22,29,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,PERRING LOCH,STREET,39.35082846814221,-76.58631412345682,0.63,0.28,52000,0.22,Black
471504,18A00860,2017-12-29 08:00:00,2017,12,8,29,6E,LARCENY,,UNKNOWN,SOUTHWEST,EDMONDSON VILLAGE,STREET,39.30050787700155,-76.6829748112942,0.91,0.03,36000,0.28,Black
471505,17L10972,2017-12-29 03:30:00,2017,12,3,29,4D,AGG. ASSAULT,,HANDS,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,BUS/RAILROAD STATION,39.271582720490166,-76.62782260560908,0.63,0.28,52000,0.22,Black
471506,17L11245,2017-12-29 21:14:00,2017,12,21,29,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,IRVINGTON,ROW/TOWNHOUSE-OCC,39.28389053901969,-76.68820749736291,0.87,0.06,35000,0.29,Black
471507,17K06493,2017-11-16 12:00:00,2017,11,12,16,5A,BURGLARY,,UNKNOWN,NORTHEAST,WALTHERSON,ROW/TOWNHOUSE-OCC,39.33417940834429,-76.56123474337923,0.84,0.08,38000,0.24,Black
471508,17K06337,2017-11-16 06:50:00,2017,11,6,16,5C,BURGLARY,,UNKNOWN,NORTHERN,CAMERON VILLAGE,UNKNOWN,39.357554998764975,-76.60077567313141,0.63,0.28,52000,0.22,Black
471509,17K06210,2017-11-16 02:05:00,2017,11,2,16,4C,AGG. ASSAULT,,OTHER,SOUTHWEST,MORRELL PARK,PARKING LOT-OUTSIDE,39.26452287075332,-76.65494689149557,0.55,0.32,41000,0.22,Black
471513,17L11639,2017-12-31 05:00:00,2017,12,5,31,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,BROADWAY EAST,GAS STATION,39.31260167077496,-76.58404183440345,0.93,0.03,26000,0.4,Black
471514,17L11841,2017-12-31 19:43:00,2017,12,19,31,6G,LARCENY,,UNKNOWN,CENTRAL,INNER HARBOR,RESTAURANT,39.28560095541029,-76.60694422213838,0.2,0.65,72000,0.1,White
471515,17L11827,2017-12-31 19:44:00,2017,12,19,31,4B,AGG. ASSAULT,,KNIFE,NORTHEAST,ARMISTEAD GARDENS,ROW/TOWNHOUSE-OCC,39.303533109554486,-76.55116848669422,0.55,0.35,42000,0.2,Black
471516,17L11750,2017-12-31 15:29:00,2017,12,15,31,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,ELLWOOD PARK/MONUMENT,STREET,39.29595442965534,-76.57534068895707,0.35,0.52,53000,0.14,White
471517,18A00346,2017-12-31 00:00:00,2017,12,0,31,6E,LARCENY,,UNKNOWN,SOUTHERN,LAKELAND,STREET,39.25446122384526,-76.64397048606466,0.63,0.28,52000,0.22,Black
471518,17L11883,2017-12-31 22:40:00,2017,12,22,31,3AK,ROBBERY,,KNIFE,SOUTHEAST,BAYVIEW,STREET,39.28897053016401,-76.54211030816614,0.63,0.28,52000,0.22,Black
471519,18A00029,2017-12-31 17:30:00,2017,12,17,31,6E,LARCENY,,UNKNOWN,SOUTHEAST,BALTIMORE HIGHLANDS,STREET,39.29192527715892,-76.56742992824297,0.63,0.28,52000,0.22,Black
471520,18A00177,2017-12-31 22:00:00,2017,12,22,31,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,UNKNOWN,39.32406670393608,-76.59242801067809,0.92,0.03,29000,0.36,Black
471521,18A00130,2017-12-31 12:00:00,2017,12,12,31,7A,AUTO THEFT,,UNKNOWN,CENTRAL,MOUNT VERNON,STREET,39.299090766975034,-76.61046151774954,0.28,0.58,55000,0.14,White
471522,17L11631,2017-12-31 03:52:00,2017,12,3,31,8AO,ARSON,,FIRE,NORTHWEST,ARLINGTON,OTHER - INSIDE,39.34491812871801,-76.68225540728531,0.87,0.06,41000,0.22,Black
471523,17L11716,2017-12-31 12:00:00,2017,12,12,31,7A,AUTO THEFT,,UNKNOWN,CENTRAL,UPTON,RELIGIOUS  INSTITUTI,39.30430222862853,-76.6357003709546,0.95,0.02,24000,0.42,Black
471524,17L11808,2017-12-31 18:30:00,2017,12,18,31,6G,LARCENY,,UNKNOWN,SOUTHERN,HOLLINS MARKET,OTHER - INSIDE,39.28780638815084,-76.63580691597028,0.63,0.28,52000,0.22,Black
471525,18A00216,2017-12-31 23:00:00,2017,12,23,31,4B,AGG. ASSAULT,,KNIFE,NORTHWEST,WOODMERE,HOSP/NURS. HOME,39.34508931551846,-76.68686279949037,0.63,0.28,52000,0.22,Black
471632,17L11280,2017-12-29 22:44:00,2017,12,22,29,4C,AGG. ASSAULT,,OTHER,SOUTHWEST,SAINT JOSEPHS,STREET,39.28846453790084,-76.67445680943365,0.63,0.28,52000,0.22,Black
471633,17L10976,2017-12-29 05:04:00,2017,12,5,29,3GF,ROBBERY,,FIREARM,NORTHEAST,EAST BALTIMORE MIDWAY,CONVENIENCE STORE,39.3179764456652,-76.60282187849364,0.93,0.02,26000,0.41,Black
471634,17L11019,2017-12-29 08:33:00,2017,12,8,29,7A,AUTO THEFT,,UNKNOWN,NORTHWEST,REISTERSTOWN STATION,PARKING LOT-OUTSIDE,39.34793270419495,-76.6938008866815,0.63,0.28,52000,0.22,Black
471635,18A06705,2017-12-29 20:17:00,2017,12,20,29,6J,LARCENY,,UNKNOWN,SOUTHEAST,CANTON INDUSTRIAL AREA,OTHER - INSIDE,39.27116076695874,-76.55582076988081,0.05,0.88,82000,0.06,White
471636,17L11004,2017-12-29 07:38:00,2017,12,7,29,9S,SHOOTING,,FIREARM,WESTERN,PARKVIEW/WOODBROOK,STREET,39.3138944119977,-76.64568016522355,0.63,0.28,52000,0.22,Black
471669,17L11223,2017-12-29 12:30:00,2017,12,12,29,7A,AUTO THEFT,,UNKNOWN,NORTHERN,CHARLES NORTH,UNKNOWN,39.31418385905126,-76.61666850602201,0.63,0.28,52000,0.22,Black
471670,17L11004,2017-12-29 07:38:00,2017,12,7,29,4A,AGG. ASSAULT,,FIREARM,WESTERN,SANDTOWN-WINCHESTER,STREET,39.300673974240944,-76.64464497404502,0.97,0.01,28500,0.38,Black
471671,17L11766,2017-12-29 13:00:00,2017,12,13,29,6J,LARCENY,,UNKNOWN,SOUTHEAST,UPPER FELLS POINT,STREET,39.286738688088455,-76.58616637324634,0.08,0.8,78000,0.08,White
471672,17L10977,2017-12-29 04:41:00,2017,12,4,29,3K,ROBBERY,,UNKNOWN,SOUTHERN,SHARP-LEADENHALL,ROW/TOWNHOUSE-OCC,39.27851402606658,-76.61798955045742,0.55,0.35,45000,0.19,Black
471673,17L11549,2017-12-29 18:00:00,2017,12,18,29,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHERN,WYMAN PARK,STREET,39.33465998059643,-76.62639585040361,0.63,0.28,52000,0.22,Black
471674,18A00806,2017-12-29 10:00:00,2017,12,10,29,6E,LARCENY,,UNKNOWN,WESTERN,PENROSE/FAYETTE STREET OUTREACH,STREET,39.289764503547566,-76.6489613739768,0.63,0.28,52000,0.22,Black
471675,17L10951,2017-12-29 01:40:00,2017,12,1,29,3B,ROBBERY,,UNKNOWN,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,39.316962978611514,-76.59540835079791,0.92,0.03,29000,0.36,Black
471676,17L10967,2017-12-29 02:35:00,2017,12,2,29,3B,ROBBERY,,UNKNOWN,NORTHERN,REMINGTON,STREET,39.31901710490743,-76.62173942156119,0.22,0.65,55000,0.13,White
471677,17L11720,2017-12-29 15:30:00,2017,12,15,29,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,UPPER FELLS POINT,STREET,39.28929139814314,-76.5888566928903,0.08,0.8,78000,0.08,White
471678,17K06549,2017-11-16 20:58:00,2017,11,20,16,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,SHIPLEY HILL,ROW/TOWNHOUSE-OCC,39.28904037365026,-76.65747825763067,0.63,0.28,52000,0.22,Black
471679,17K06773,2017-11-16 00:00:00,2017,11,0,16,4C,AGG. ASSAULT,,OTHER,SOUTHWEST,EDGEWOOD,ROW/TOWNHOUSE-OCC,39.29549015083328,-76.67662443584753,0.63,0.28,52000,0.22,Black
471680,17K06406,2017-11-16 15:10:00,2017,11,15,16,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,HOPKINS BAYVIEW,STREET,39.29085310857936,-76.5384521438816,0.63,0.28,52000,0.22,Black
471681,17K06196,2017-11-16 01:15:00,2017,11,1,16,3B,ROBBERY,,UNKNOWN,SOUTHEAST,PULASKI INDUSTRIAL AREA,STREET,39.290470980506406,-76.54719382352282,0.63,0.28,52000,0.22,Black
471682,17K06638,2017-11-16 20:00:00,2017,11,20,16,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,BROOKLYN,STREET,39.2316429242313,-76.60166505252732,0.68,0.2,38000,0.25,Black
471683,17K06328,2017-11-16 11:45:00,2017,11,11,16,7A,AUTO THEFT,,UNKNOWN,NORTHWEST,GLEN,STREET,39.3567842244172,-76.68107441801799,0.63,0.28,52000,0.22,Black
471684,17K06508,2017-11-16 20:40:00,2017,11,20,16,3AF,ROBBERY,,FIREARM,EASTERN,OLIVER,STREET,39.310537051275595,-76.6024150278594,0.93,0.02,26500,0.4,Black
471685,17L09025,2017-12-23 09:07:00,2017,12,9,23,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,HAMILTON HILLS,STREET,39.36781297542217,-76.5731450153057,0.63,0.28,52000,0.22,Black
471686,17L09229,2017-12-23 20:35:00,2017,12,20,23,3AJO,ROBBERY - CARJACKING,,OTHER,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,UNKNOWN,39.32386662565814,-76.59340360811795,0.92,0.03,29000,0.36,Black
471687,17L08984,2017-12-23 02:00:00,2017,12,2,23,4D,AGG. ASSAULT,,HANDS,CENTRAL,RESERVOIR HILL,HOSP/NURS. HOME,39.31131914952999,-76.6333846876316,0.63,0.28,52000,0.22,Black
471688,17L09075,2017-12-23 12:00:00,2017,12,12,23,6C,LARCENY,,UNKNOWN,SOUTHERN,RIDGELY'S DELIGHT,GAS STATION,39.28453836066972,-76.62372658246531,0.08,0.85,85000,0.06,White
471689,17L09580,2017-12-23 21:00:00,2017,12,21,23,7A,AUTO THEFT,,UNKNOWN,SOUTHWEST,UPLANDS,STREET,39.28779086632267,-76.6923363587829,0.63,0.28,52000,0.22,Black
471690,17L08954,2017-12-23 02:30:00,2017,12,2,23,4D,AGG. ASSAULT,,HANDS,NORTHERN,WAVERLY,ROW/TOWNHOUSE-OCC,39.3306190429978,-76.60713054311425,0.78,0.15,42000,0.2,Black
471691,17L04569,2017-12-12 12:30:00,2017,12,12,12,6C,LARCENY,,UNKNOWN,NORTHERN,LAKE WALKER,SPECIALTY STORE,39.371498959633435,-76.60936159420355,0.55,0.35,55000,0.13,Black
471692,17L04443,2017-12-12 06:55:00,2017,12,6,12,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,STREET,39.293445529875406,-76.57723900017747,0.18,0.68,60000,0.11,White
471693,17L04393,2017-12-12 00:06:00,2017,12,0,12,4E,COMMON ASSAULT,,UNKNOWN,NORTHWEST,DORCHESTER,UNKNOWN,39.333358246945295,-76.6877047626148,0.63,0.28,52000,0.22,Black
471694,17L04514,2017-12-12 11:01:00,2017,12,11,12,7A,AUTO THEFT,,UNKNOWN,NORTHEAST,WESTFIELD,STREET,39.36265287516754,-76.55463983641539,0.63,0.28,52000,0.22,Black
471695,17L04522,2017-12-12 11:37:00,2017,12,11,12,5A,BURGLARY,,UNKNOWN,NORTHEAST,HAMILTON HILLS,ROW/TOWNHOUSE-OCC,39.35651131247821,-76.56798645781247,0.63,0.28,52000,0.22,Black
471696,17L04892,2017-12-12 15:30:00,2017,12,15,12,7A,AUTO THEFT,,UNKNOWN,SOUTHERN,BROOKLYN,STREET,39.23494972358622,-76.60014668237993,0.68,0.2,38000,0.25,Black
471697,17L05008,2017-12-12 20:42:00,2017,12,20,12,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,BROOKLYN,ALLEY,39.23715316836009,-76.60820403752616,0.68,0.2,38000,0.25,Black
471698,17L04429,2017-12-12 06:03:00,2017,12,6,12,7A,AUTO THEFT,,UNKNOWN,NORTHERN,MEDFIELD,STREET,39.33935100567168,-76.64084667339188,0.12,0.75,71000,0.08,White
471699,17L08814,2017-12-12 18:00:00,2017,12,18,12,4C,AGG. ASSAULT,,OTHER,NORTHERN,REMINGTON,UNKNOWN,39.32402183923967,-76.62391157800445,0.22,0.65,55000,0.13,White
471700,17L04467,2017-12-12 00:15:00,2017,12,0,12,5A,BURGLARY,,UNKNOWN,NORTHERN,PEN LUCY,ROW/TOWNHOUSE-OCC,39.34296597633001,-76.60187622491485,0.75,0.15,44000,0.19,Black
471701,17K08844,2017-11-16 14:30:00,2017,11,14,16,6G,LARCENY,,UNKNOWN,SOUTHWEST,YALE HEIGHTS,ROW/TOWNHOUSE-OCC,39.275986843957966,-76.68703580226266,0.63,0.28,52000,0.22,Black
471702,17K06642,2017-11-16 20:30:00,2017,11,20,16,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,FRANKFORD,STREET,39.3386271471517,-76.54566353314554,0.65,0.22,39000,0.25,Black
471703,17K06234,2017-11-16 06:50:00,2017,11,6,16,7A,AUTO THEFT,,UNKNOWN,NORTHERN,CHINQUAPIN PARK,STREET,39.36168446915162,-76.59979559812659,0.42,0.45,56000,0.14,Neither
471704,17K06583,2017-11-16 23:43:00,2017,11,23,16,6C,LARCENY,,UNKNOWN,SOUTHEAST,DUNBAR-BROADWAY,YARD/BUSINESS,39.293354264392825,-76.59768837662693,0.92,0.03,27000,0.38,Black
471705,17K35079,2017-11-16 23:30:00,2017,11,23,16,6J,LARCENY,,UNKNOWN,NORTHERN,CHARLES NORTH,UNKNOWN,39.31305023881331,-76.61688810794217,0.63,0.28,52000,0.22,Black
471706,17K06516,2017-11-16 18:15:00,2017,11,18,16,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,MOUNT HOLLY,OTHER - INSIDE,39.311028588943515,-76.67431608982032,0.63,0.28,52000,0.22,Black
471707,17K06230,2017-11-16 06:15:00,2017,11,6,16,6G,LARCENY,,UNKNOWN,SOUTHEAST,BAYVIEW,ROW/TOWNHOUSE-OCC,39.289848275603866,-76.54081631976136,0.63,0.28,52000,0.22,Black
471708,17K06313,2017-11-16 11:00:00,2017,11,11,16,5A,BURGLARY,,UNKNOWN,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,OTHER/RESIDENTIAL,39.30658881355372,-76.65338929667723,0.63,0.28,52000,0.22,Black
471709,17K06259,2017-11-16 09:00:00,2017,11,9,16,6C,LARCENY,,UNKNOWN,EASTERN,EAST BALTIMORE MIDWAY,OTHER - INSIDE,39.3138528623195,-76.59882750886753,0.93,0.02,26000,0.41,Black
471710,17K06263,2017-11-16 09:04:00,2017,11,9,16,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,NEW NORTHWOOD,ROW/TOWNHOUSE-OCC,39.34401571646286,-76.59479558791345,0.45,0.42,58000,0.13,Neither
471711,17K06488,2017-11-16 18:41:00,2017,11,18,16,4A,AGG. ASSAULT,,FIREARM,SOUTHWEST,NORTHWEST COMMUNITY ACTION,STREET,39.30910435212357,-76.66754482918824,0.63,0.28,52000,0.22,Black
471712,17K06460,2017-11-16 15:00:00,2017,11,15,16,4C,AGG. ASSAULT,,OTHER,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,STREET,39.30959903879343,-76.65410270074905,0.63,0.28,52000,0.22,Black
471713,17K06866,2017-11-16 16:00:00,2017,11,16,16,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,HILLEN,UNKNOWN,39.33874508637782,-76.58984525050086,0.63,0.28,52000,0.22,Black
471714,17K07896,2017-11-16 07:45:00,2017,11,7,16,6G,LARCENY,,UNKNOWN,NORTHERN,CHARLES VILLAGE,HOSP/NURS. HOME,39.32926525116526,-76.61429047729578,0.18,0.68,52000,0.15,White
471715,17L00205,2017-11-16 10:00:00,2017,11,10,16,4E,COMMON ASSAULT,,UNKNOWN,NORTHWEST,HANLON-LONGWOOD,SCHOOL,39.317902886643004,-76.66431494603826,0.63,0.28,52000,0.22,Black
471748,17K06382,2017-11-16 10:30:00,2017,11,10,16,5A,BURGLARY,,UNKNOWN,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,UNKNOWN,39.32539157694264,-76.68335742311838,0.9,0.04,30000,0.34,Black
471749,17K06407,2017-11-16 15:00:00,2017,11,15,16,4A,AGG. ASSAULT,,FIREARM,NORTHWEST,HANLON-LONGWOOD,UNKNOWN,39.31494354485872,-76.66304942671943,0.63,0.28,52000,0.22,Black
471750,17L01237,2017-11-16 10:00:00,2017,11,10,16,5A,BURGLARY,,UNKNOWN,WESTERN,EASTERWOOD,VACANT BUILDING,39.308519865481806,-76.65069245266758,0.63,0.28,52000,0.22,Black
471751,17K06650,2017-11-16 15:00:00,2017,11,15,16,6G,LARCENY,,UNKNOWN,SOUTHEAST,WASHINGTON HILL,SCHOOL,39.29009890214688,-76.59728551302841,0.63,0.28,52000,0.22,Black
471752,17K06468,2017-11-16 17:40:00,2017,11,17,16,5A,BURGLARY,,UNKNOWN,WESTERN,SANDTOWN-WINCHESTER,ROW/TOWNHOUSE-OCC,39.30125763402864,-76.64122846671974,0.97,0.01,28500,0.38,Black
471753,17K06534,2017-11-16 08:30:00,2017,11,8,16,5A,BURGLARY,,UNKNOWN,CENTRAL,DRUID HEIGHTS,ROW/TOWNHOUSE-OCC,39.30872052585565,-76.63433010167469,0.94,0.02,27000,0.38,Black
471754,17K06392,2017-11-16 14:10:00,2017,11,14,16,5B,BURGLARY,,UNKNOWN,NORTHEAST,ORCHARD RIDGE,ROW/TOWNHOUSE-OCC,39.31411576052348,-76.55948417808455,0.63,0.28,52000,0.22,Black
471755,17K35084,2017-11-16 00:00:00,2017,11,0,16,6D,LARCENY FROM AUTO,,UNKNOWN,CENTRAL,RESERVOIR HILL,UNKNOWN,39.31340195317544,-76.62895905609197,0.63,0.28,52000,0.22,Black
471756,17K06289,2017-11-16 01:00:00,2017,11,1,16,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,SHIPLEY HILL,UNKNOWN,39.287922619903725,-76.65993839666544,0.63,0.28,52000,0.22,Black
471757,17K06242,2017-11-16 08:02:00,2017,11,8,16,4B,AGG. ASSAULT,,KNIFE,NORTHWEST,CENTRAL PARK HEIGHTS,OFFICE BUILDING,39.348405766555835,-76.67572508330565,0.9,0.04,33000,0.32,Black
471758,17K06499,2017-11-16 18:52:00,2017,11,18,16,4C,AGG. ASSAULT,,OTHER,WESTERN,MOSHER,UNKNOWN,39.2950246853616,-76.66049555418039,0.93,0.03,26500,0.39,Black
471759,17K06568,2017-11-16 22:55:00,2017,11,22,16,4A,AGG. ASSAULT,,FIREARM,NORTHERN,WAVERLY,STREET,39.33547974410626,-76.60935414033933,0.78,0.15,42000,0.2,Black
471760,17K06693,2017-11-16 12:00:00,2017,11,12,16,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHWEST,DORCHESTER,STREET,39.332520346288106,-76.68919945594142,0.63,0.28,52000,0.22,Black
471761,17K06525,2017-11-16 18:00:00,2017,11,18,16,7A,AUTO THEFT,,UNKNOWN,SOUTHWEST,MORRELL PARK,STREET,39.26435655438974,-76.6503057195453,0.55,0.32,41000,0.22,Black
471762,17K04285,2017-11-16 21:47:00,2017,11,21,16,3AJO,ROBBERY - CARJACKING,,OTHER,NORTHWEST,CROSS COUNTRY,UNKNOWN,39.36967294471725,-76.6998038984036,0.63,0.28,52000,0.22,Black
471763,17K06267,2017-11-16 01:00:00,2017,11,1,16,7A,AUTO THEFT,,UNKNOWN,SOUTHERN,BROOKLYN,STREET,39.232755314716286,-76.60215759427602,0.68,0.2,38000,0.25,Black
471777,17L10378,2017-12-27 12:33:00,2017,12,12,27,3D,ROBBERY - COMMERCIAL,,UNKNOWN,SOUTHEAST,HIGHLANDTOWN,DRUG STORE / MED  BL,39.286920773659205,-76.56445611954345,0.15,0.65,55000,0.14,White
471778,17L10351,2017-12-27 11:30:00,2017,12,11,27,4E,COMMON ASSAULT,,UNKNOWN,SOUTHERN,CHERRY HILL,APT/CONDO - OCCUPIED,39.254206613832864,-76.62649144617866,0.92,0.02,27000,0.36,Black
471811,17K06475,2017-11-16 09:00:00,2017,11,9,16,6E,LARCENY,,UNKNOWN,CENTRAL,INNER HARBOR,UNKNOWN,39.28730951186529,-76.6114312356017,0.2,0.65,72000,0.1,White
471812,17K06348,2017-11-16 12:47:00,2017,11,12,16,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,CARROLLTON RIDGE,STREET,39.28135496268868,-76.6494043850725,0.63,0.28,52000,0.22,Black
471813,17K06043,2017-11-16 16:39:00,2017,11,16,16,1A,HOMICIDE,,FIREARM,WESTERN,HARLEM PARK,ALLEY,39.29514612368628,-76.63245462803967,0.96,0.01,26000,0.4,Black
471814,17K06573,2017-11-16 23:30:00,2017,11,23,16,3AF,ROBBERY,,FIREARM,NORTHERN,HARWOOD,STREET,39.318302209619056,-76.6096850470352,0.42,0.45,52000,0.15,Neither
471815,17K06472,2017-11-16 17:30:00,2017,11,17,16,5B,BURGLARY,,UNKNOWN,NORTHEAST,WESTFIELD,ROW/TOWNHOUSE-OCC,39.35882176379576,-76.55617791749727,0.63,0.28,52000,0.22,Black
471816,17K06427,2017-11-16 10:47:00,2017,11,10,16,6G,LARCENY,,UNKNOWN,EASTERN,EAST BALTIMORE MIDWAY,OTHER - INSIDE,39.31233467055121,-76.59987863152128,0.93,0.02,26000,0.41,Black
471817,17K06269,2017-11-16 09:28:00,2017,11,9,16,4E,COMMON ASSAULT,,UNKNOWN,WESTERN,MIDTOWN-EDMONDSON,STREET,39.29284891849528,-76.65041035456444,0.63,0.28,52000,0.22,Black
471818,17L11022,2017-11-16 09:00:00,2017,11,9,16,6G,LARCENY,,UNKNOWN,SOUTHWEST,PENROSE/FAYETTE STREET OUTREACH,OTHER - INSIDE,39.29334678453947,-76.66356066879789,0.63,0.28,52000,0.22,Black
471819,17K08785,2017-11-16 07:00:00,2017,11,7,16,6E,LARCENY,,UNKNOWN,NORTHEAST,BELAIR-EDISON,STREET,39.319778964562005,-76.57374772712289,0.82,0.1,40000,0.22,Black
471820,17K06365,2017-11-16 13:20:00,2017,11,13,16,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,GREENMOUNT WEST,SCHOOL,39.30698333195953,-76.61087883093907,0.63,0.28,52000,0.22,Black
471822,17K06522,2017-11-16 19:30:00,2017,11,19,16,7A,AUTO THEFT,,UNKNOWN,SOUTHEAST,MCELDERRY PARK,STREET,39.297981567246765,-76.57883571909686,0.9,0.04,28500,0.36,Black
471823,17K07529,2017-11-16 08:00:00,2017,11,8,16,6J,LARCENY,,UNKNOWN,SOUTHERN,FAIRFIELD AREA,OTHER - INSIDE,39.234508537433165,-76.5957738197294,0.63,0.28,52000,0.22,Black
471824,17K06478,2017-11-16 16:00:00,2017,11,16,16,4C,AGG. ASSAULT,,OTHER,CENTRAL,UPTON,UNKNOWN,39.29957601669814,-76.62621427698188,0.95,0.02,24000,0.42,Black
471825,17K06209,2017-11-16 02:05:00,2017,11,2,16,4D,AGG. ASSAULT,,HANDS,SOUTHWEST,MORRELL PARK,CONVENIENCE STORE,39.26452287075332,-76.65494689149557,0.55,0.32,41000,0.22,Black
471826,17K06257,2017-11-16 08:40:00,2017,11,8,16,6C,LARCENY,,UNKNOWN,SOUTHEAST,BALTIMORE HIGHLANDS,GAS STATION,39.29602876319661,-76.56807692676483,0.63,0.28,52000,0.22,Black
