RowID,CaseNumber,CrimeDateTime,Year,Month,Hour,Day,CrimeCode,Description,Inside_Outside,Weapon,District,Neighborhood,PremiseType,Latitude,Longitude,Pct_Black,Pct_White,Median_Income,Poverty_Rate,Race_Category
422173,18L08547,2018-12-22 00:01:00,2018,12,0,22,6G,LARCENY,,UNKNOWN,NORTHEAST,WALTHERSON,ROW/TOWNHOUSE-OCC,39.34282780328499,-76.55016372731957,0.84,0.08,38000,0.24,Black
422174,19A35044,2018-12-22 01:35:00,2018,12,1,22,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,UNKNOWN,39.283355203523705,-76.62866832941428,0.48,0.42,42000,0.21,Neither
422253,18L08219,2018-12-22 05:53:00,2018,12,5,22,5A,BURGLARY,,UNKNOWN,NORTHEAST,ORCHARD RIDGE,ROW/TOWNHOUSE-OCC,39.31476187834672,-76.55994775384569,0.63,0.28,52000,0.22,Black
422254,18L35137,2018-12-22 00:00:00,2018,12,0,22,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHERN,HARWOOD,UNKNOWN,39.318756066517444,-76.61265346869122,0.42,0.45,52000,0.15,Neither
422255,18L08179,2018-12-22 01:28:00,2018,12,1,22,3AJF,ROBBERY - CARJACKING,,FIREARM,WESTERN,SANDTOWN-WINCHESTER,STREET,39.305919034364585,-76.64269110821921,0.97,0.01,28500,0.38,Black
422256,18L08286,2018-12-22 10:26:00,2018,12,10,22,4A,AGG. ASSAULT,,FIREARM,SOUTHEAST,HOPKINS BAYVIEW,STREET,39.287659490473935,-76.54743929186115,0.63,0.28,52000,0.22,Black
422257,18L08533,2018-12-22 21:30:00,2018,12,21,22,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHWEST,BEECHFIELD,STREET,39.27769550004228,-76.69718067189386,0.63,0.28,52000,0.22,Black
422258,18L08466,2018-12-22 22:15:00,2018,12,22,22,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,BOLTON HILL,APT/CONDO - OCCUPIED,39.30926037878376,-76.62645933103242,0.63,0.28,52000,0.22,Black
422259,18L09180,2018-12-25 18:00:00,2018,12,18,25,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,FRANKFORD,APT/CONDO - OCCUPIED,39.32139117419823,-76.55244024578734,0.65,0.22,39000,0.25,Black
422260,18L09244,2018-12-25 23:19:00,2018,12,23,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,FRANKLINTOWN,UNKNOWN,39.30769445057307,-76.7061170777554,0.63,0.28,52000,0.22,Black
422261,18L09088,2018-12-25 08:29:00,2018,12,8,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,GWYNNS FALLS,STREET,39.27838944222806,-76.66377841211428,0.63,0.28,52000,0.22,Black
422262,18L09147,2018-12-25 14:05:00,2018,12,14,25,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,MIDDLE EAST,STREET,39.30447511215075,-76.58607885186272,0.92,0.03,25000,0.42,Black
422263,18L09186,2018-12-25 16:20:00,2018,12,16,25,4E,COMMON ASSAULT,,UNKNOWN,WESTERN,POPPLETON,ROW/TOWNHOUSE-OCC,39.29124706567405,-76.63076646113402,0.91,0.03,25000,0.41,Black
422264,18L09345,2018-12-25 22:00:00,2018,12,22,25,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,WASHINGTON HILL,PARKING LOT-OUTSIDE,39.293302697145926,-76.59035705362102,0.63,0.28,52000,0.22,Black
422265,18L09091,2018-12-25 09:01:00,2018,12,9,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,BROENING MANOR,CONVENIENCE STORE,39.27233149504048,-76.54302462706046,0.63,0.28,52000,0.22,Black
422267,18L09112,2018-12-25 11:39:00,2018,12,11,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,DUNBAR-BROADWAY,ROW/TOWNHOUSE-OCC,39.29410635952739,-76.59495003078054,0.92,0.03,27000,0.38,Black
422348,18L10861,2018-12-25 03:00:00,2018,12,3,25,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,BUTCHER'S HILL,STREET,39.293174861600654,-76.58490597282452,0.63,0.28,52000,0.22,Black
422349,18L09125,2018-12-25 12:35:00,2018,12,12,25,4E,COMMON ASSAULT,,UNKNOWN,WESTERN,SANDTOWN-WINCHESTER,ROW/TOWNHOUSE-OCC,39.30525873976924,-76.64388394741931,0.97,0.01,28500,0.38,Black
422350,18L09499,2018-12-25 05:30:00,2018,12,5,25,5C,BURGLARY,,UNKNOWN,NORTHERN,VILLAGES OF HOMELAND,ROW/TOWNHOUSE-OCC,39.352733226449445,-76.61520142602019,0.08,0.82,108000,0.04,White
422351,18L09046,2018-12-25 01:12:00,2018,12,1,25,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,LAURAVILLE,STREET,39.34404436164255,-76.56966673765649,0.6,0.3,52000,0.12,Black
422352,18L09041,2018-12-25 01:14:00,2018,12,1,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,EDGEWOOD,ROW/TOWNHOUSE-OCC,39.29667598050732,-76.67635698053304,0.63,0.28,52000,0.22,Black
422353,18L09083,2018-12-25 08:00:00,2018,12,8,25,4D,AGG. ASSAULT,,HANDS,SOUTHWEST,MORRELL PARK,ROW/TOWNHOUSE-OCC,39.2646146102219,-76.65876135739005,0.55,0.32,41000,0.22,Black
422354,19E02180,2018-12-25 19:40:00,2018,12,19,25,6E,LARCENY,,UNKNOWN,NORTHEAST,BELAIR-EDISON,STREET,39.321895487795125,-76.57525697173875,0.82,0.1,40000,0.22,Black
422355,18L09152,2018-12-25 15:16:00,2018,12,15,25,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,DARLEY PARK,ROW/TOWNHOUSE-OCC,39.315502807263606,-76.5923987366211,0.63,0.28,52000,0.22,Black
422356,18L09214,2018-12-25 12:00:00,2018,12,12,25,7A,AUTO THEFT,,UNKNOWN,SOUTHERN,SHARP-LEADENHALL,STREET,39.27587712992101,-76.6184243256874,0.55,0.35,45000,0.19,Black
422357,18L35152,2018-12-25 20:00:00,2018,12,20,25,6J,LARCENY,,UNKNOWN,NORTHEAST,LAURAVILLE,UNKNOWN,39.3495479816601,-76.56415928808613,0.6,0.3,52000,0.12,Black
422358,18L09714,2018-12-25 08:00:00,2018,12,8,25,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,BUTCHER'S HILL,STREET,39.2918824512079,-76.58888166762344,0.63,0.28,52000,0.22,Black
422359,18L09197,2018-12-25 19:18:00,2018,12,19,25,4A,AGG. ASSAULT,,FIREARM,WESTERN,POPPLETON,STREET,39.29270067729096,-76.63113579360748,0.91,0.03,25000,0.41,Black
422360,18L09076,2018-12-25 00:01:00,2018,12,0,25,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,ROSEMONT EAST,STREET,39.354863195664414,-76.54038970215309,0.89,0.04,34000,0.3,Black
422361,18L09152,2018-12-25 15:16:00,2018,12,15,25,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,DARLEY PARK,ROW/TOWNHOUSE-OCC,39.315502807263606,-76.5923987366211,0.63,0.28,52000,0.22,Black
422362,18L09181,2018-12-25 16:30:00,2018,12,16,25,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,WESTFIELD,PARKING LOT-OUTSIDE,39.36307230976573,-76.55177637409406,0.63,0.28,52000,0.22,Black
422426,18L09059,2018-12-25 02:40:00,2018,12,2,25,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,BELAIR-EDISON,ROW/TOWNHOUSE-OCC,39.31411452883172,-76.56483799074954,0.82,0.1,40000,0.22,Black
422427,18L09150,2018-12-25 15:13:00,2018,12,15,25,5D,BURGLARY,,UNKNOWN,NORTHWEST,SETON BUSINESS PARK,DEPARTMENT STORE,39.34624213783868,-76.70122269784406,0.63,0.28,52000,0.22,Black
422428,18L35163,2018-12-25 06:00:00,2018,12,6,25,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,SHARP-LEADENHALL,UNKNOWN,39.274799033934286,-76.61666979858745,0.55,0.35,45000,0.19,Black
422429,18L09072,2018-12-25 05:54:00,2018,12,5,25,3AF,ROBBERY,,FIREARM,SOUTHEAST,MCELDERRY PARK,STREET,39.29609065825997,-76.57912212224298,0.9,0.04,28500,0.36,Black
422430,18L09192,2018-12-25 18:39:00,2018,12,18,25,5A,BURGLARY,,UNKNOWN,SOUTHWEST,UPLANDS,ROW/TOWNHOUSE-OCC,39.290757904883925,-76.68935165606318,0.63,0.28,52000,0.22,Black
422431,18L07769,2018-12-21 02:06:00,2018,12,2,21,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,BROADWAY EAST,APT/CONDO - OCCUPIED,39.310324387984565,-76.59468290463923,0.93,0.03,26000,0.4,Black
422432,18L08161,2018-12-21 23:53:00,2018,12,23,21,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,MILLHILL,ROW/TOWNHOUSE-OCC,39.27970977689616,-76.65429932662857,0.63,0.28,52000,0.22,Black
422433,18L07910,2018-12-21 12:11:00,2018,12,12,21,4E,COMMON ASSAULT,,UNKNOWN,NORTHERN,GREENSPRING,UNKNOWN,39.3398995231461,-76.65866589243144,0.63,0.28,52000,0.22,Black
422434,18L08106,2018-12-21 20:59:00,2018,12,20,21,4A,AGG. ASSAULT,,FIREARM,SOUTHWEST,MILLHILL,OTHER - INSIDE,39.2830121543156,-76.6534740548067,0.63,0.28,52000,0.22,Black
422435,19A05838,2018-12-21 14:00:00,2018,12,14,21,5A,BURGLARY,,UNKNOWN,SOUTHERN,HOLLINS MARKET,ROW/TOWNHOUSE-VAC,39.28609432745176,-76.6291851926351,0.63,0.28,52000,0.22,Black
422436,18L08028,2018-12-21 07:10:00,2018,12,7,21,6D,LARCENY FROM AUTO,,UNKNOWN,EASTERN,PENN-FALLSWAY,STREET,39.29301611349225,-76.60898611982854,0.63,0.28,52000,0.22,Black
422437,18L35134,2018-12-21 00:00:00,2018,12,0,21,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,WALTHERSON,UNKNOWN,39.34568374300663,-76.56055711235929,0.84,0.08,38000,0.24,Black
422438,18L07986,2018-12-21 15:28:00,2018,12,15,21,6C,LARCENY,,UNKNOWN,WESTERN,PENROSE/FAYETTE STREET OUTREACH,CONVENIENCE STORE,39.29297206886045,-76.6620359019999,0.63,0.28,52000,0.22,Black
422439,18L08049,2018-12-21 17:30:00,2018,12,17,21,5A,BURGLARY,,UNKNOWN,SOUTHERN,BROOKLYN,ROW/TOWNHOUSE-OCC,39.231190592523845,-76.59979342675524,0.68,0.2,38000,0.25,Black
422440,18L07847,2018-12-21 00:01:00,2018,12,0,21,7A,AUTO THEFT,,UNKNOWN,WESTERN,PENROSE/FAYETTE STREET OUTREACH,STREET,39.29139542557975,-76.64757570149595,0.63,0.28,52000,0.22,Black
422441,18L08065,2018-12-21 19:00:00,2018,12,19,21,4B,AGG. ASSAULT,,KNIFE,WESTERN,ROSEMONT HOMEOWNERS/TENANTS,UNKNOWN,39.29356101617117,-76.65642578640929,0.89,0.04,34000,0.3,Black
422472,18L07895,2018-12-21 11:45:00,2018,12,11,21,6C,LARCENY,,UNKNOWN,NORTHWEST,REISTERSTOWN STATION,SHOPPING MALLS/CNTR,39.358165540427855,-76.70748142582777,0.63,0.28,52000,0.22,Black
422473,18J10751,2018-10-27 19:00:00,2018,10,19,27,3AF,ROBBERY,,FIREARM,NORTHEAST,HAMILTON HILLS,STREET,39.37013550442889,-76.5617386130387,0.63,0.28,52000,0.22,Black
422474,18L35024,2018-10-27 22:35:00,2018,10,22,27,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHERN,HAMPDEN,UNKNOWN,39.33222322581224,-76.63612706453563,0.1,0.82,62000,0.1,White
422475,18J10716,2018-10-27 17:00:00,2018,10,17,27,6D,LARCENY FROM AUTO,,UNKNOWN,EASTERN,MADISON-EASTEND,STREET,39.300302075408574,-76.5758786082567,0.95,0.01,25000,0.41,Black
422476,18J10557,2018-10-27 05:00:00,2018,10,5,27,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,GREEKTOWN,STREET,39.28652631043642,-76.55786171551416,0.12,0.75,59000,0.11,White
422477,18J10617,2018-10-27 12:20:00,2018,10,12,27,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,UPPER FELLS POINT,PARKING LOT-OUTSIDE,39.287798952136,-76.58575371146931,0.08,0.8,78000,0.08,White
422478,18J10730,2018-10-27 11:00:00,2018,10,11,27,5A,BURGLARY,,UNKNOWN,SOUTHEAST,PATTERSON PLACE,OTHER - OUTSIDE,39.29419578168597,-76.58357829254173,0.88,0.06,31000,0.33,Black
422479,18J10544,2018-10-27 07:37:00,2018,10,7,27,4B,AGG. ASSAULT,,KNIFE,NORTHEAST,BELAIR-EDISON,ROW/TOWNHOUSE-OCC,39.316899261576246,-76.56451320356477,0.82,0.1,40000,0.22,Black
422480,18J10797,2018-10-27 22:05:00,2018,10,22,27,3CF,ROBBERY - COMMERCIAL,,FIREARM,NORTHEAST,WESTFIELD,OFFICE BUILDING,39.3605515402334,-76.55396161868156,0.63,0.28,52000,0.22,Black
422481,18J10954,2018-10-27 23:20:00,2018,10,23,27,7A,AUTO THEFT,,UNKNOWN,NORTHWEST,CALLAWAY-GARRISON,STREET,39.334286714788746,-76.67911406073522,0.63,0.28,52000,0.22,Black
422482,18J11034,2018-10-27 05:00:00,2018,10,5,27,7A,AUTO THEFT,,UNKNOWN,SOUTHWEST,VIOLETVILLE,STREET,39.26336428868567,-76.67643677404074,0.63,0.28,52000,0.22,Black
422483,18J10689,2018-10-27 14:20:00,2018,10,14,27,6C,LARCENY,,UNKNOWN,WESTERN,MONDAWMIN,OTHER - INSIDE,39.31869292250253,-76.65439989213456,0.91,0.03,33000,0.31,Black
422484,18J10407,2018-10-26 19:20:00,2018,10,19,26,5B,BURGLARY,,UNKNOWN,NORTHERN,WINSTON-GOVANS,UNKNOWN,39.35138128713808,-76.60766962354293,0.62,0.28,50000,0.15,Black
422485,18J10426,2018-10-26 19:34:00,2018,10,19,26,3B,ROBBERY,,UNKNOWN,CENTRAL,DOWNTOWN,STREET,39.29245052085713,-76.61427783957868,0.32,0.52,62000,0.12,White
422486,18J10298,2018-10-26 09:30:00,2018,10,9,26,6D,LARCENY FROM AUTO,,UNKNOWN,CENTRAL,BOLTON HILL,STREET,39.30482828116518,-76.624494801064,0.63,0.28,52000,0.22,Black
422534,18J10679,2018-10-26 20:00:00,2018,10,20,26,2A,RAPE,,OTHER,WESTERN,FRANKLIN SQUARE,OTHER - OUTSIDE,39.28861679929675,-76.63822752520183,0.82,0.1,28000,0.37,Black
422535,18K01641,2018-10-26 14:00:00,2018,10,14,26,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,CANTON,STREET,39.282208621667806,-76.57419130656379,0.05,0.88,82000,0.06,White
422536,18J10629,2018-10-26 23:30:00,2018,10,23,26,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHERN,CHARLES NORTH,STREET,39.31339099330668,-76.61603536161802,0.63,0.28,52000,0.22,Black
422537,18J10363,2018-10-26 18:19:00,2018,10,18,26,4C,AGG. ASSAULT,,OTHER,WESTERN,MIDTOWN-EDMONDSON,STREET,39.29908507801771,-76.6477277316038,0.63,0.28,52000,0.22,Black
422538,18J11179,2018-10-26 13:00:00,2018,10,13,26,5A,BURGLARY,,UNKNOWN,NORTHWEST,CHESWOLDE,ROW/TOWNHOUSE-OCC,39.363320952636734,-76.68362986069843,0.63,0.28,52000,0.22,Black
422539,18J11793,2018-10-26 22:00:00,2018,10,22,26,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,LOCUST POINT,DRIVEWAY,39.26919357853361,-76.59060763973643,0.05,0.88,79000,0.06,White
422540,18J10283,2018-10-26 13:45:00,2018,10,13,26,6G,LARCENY,,UNKNOWN,NORTHWEST,FOREST PARK,ROW/TOWNHOUSE-OCC,39.322793833887374,-76.67854257044652,0.88,0.05,38000,0.25,Black
422541,18J10475,2018-10-26 16:30:00,2018,10,16,26,5A,BURGLARY,,UNKNOWN,NORTHWEST,DOLFIELD,ROW/TOWNHOUSE-OCC,39.337960152436736,-76.68234119359637,0.63,0.28,52000,0.22,Black
422542,18J11251,2018-10-26 19:00:00,2018,10,19,26,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,SHARP-LEADENHALL,PARKING LOT-OUTSIDE,39.277469183610165,-76.61606531672142,0.55,0.35,45000,0.19,Black
422543,18J10333,2018-10-26 14:17:00,2018,10,14,26,5A,BURGLARY,,UNKNOWN,NORTHEAST,EDNOR GARDENS-LAKESIDE,ROW/TOWNHOUSE-OCC,39.33622911043582,-76.5990335941899,0.63,0.28,52000,0.22,Black
422544,18J10198,2018-10-26 11:48:00,2018,10,11,26,4C,AGG. ASSAULT,,OTHER,EASTERN,OLIVER,ROW/TOWNHOUSE-OCC,39.307547078451755,-76.60213975922636,0.93,0.02,26500,0.4,Black
422545,18J10261,2018-10-26 12:15:00,2018,10,12,26,5B,BURGLARY,,UNKNOWN,NORTHERN,CHARLES VILLAGE,ROW/TOWNHOUSE-OCC,39.31956237075618,-76.6164091724318,0.18,0.68,52000,0.15,White
422546,18J10423,2018-10-26 19:00:00,2018,10,19,26,3AF,ROBBERY,,FIREARM,NORTHEAST,COLDSPRING,STREET,39.34388766675372,-76.6520435958672,0.63,0.28,52000,0.22,Black
422547,18J10378,2018-10-26 18:49:00,2018,10,18,26,3B,ROBBERY,,UNKNOWN,NORTHERN,COLDSPRING,STREET,39.34388766675372,-76.6520435958672,0.63,0.28,52000,0.22,Black
422548,18J10396,2018-10-26 13:43:00,2018,10,13,26,6C,LARCENY,,UNKNOWN,NORTHEAST,CEDMONT,DRUG STORE / MED  BL,39.35460219199683,-76.53044163970078,0.63,0.28,52000,0.22,Black
422549,18J10385,2018-10-26 18:45:00,2018,10,18,26,7A,AUTO THEFT,,UNKNOWN,SOUTHWEST,TEN HILLS,PARKING LOT-OUTSIDE,39.29109034861237,-76.69729104814941,0.63,0.28,52000,0.22,Black
422614,18K01812,2018-11-05 16:30:00,2018,11,16,5,3AF,ROBBERY,,FIREARM,WESTERN,POPPLETON,STREET,39.28891146045573,-76.63393315182172,0.91,0.03,25000,0.41,Black
422615,18K02158,2018-11-05 19:00:00,2018,11,19,5,6E,LARCENY,,UNKNOWN,NORTHWEST,WOODMERE,STREET,39.34363449336066,-76.69411565663741,0.63,0.28,52000,0.22,Black
422616,19A05202,2018-11-05 00:00:00,2018,11,0,5,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,FRANKFORD,PARKING LOT-OUTSIDE,39.32344413670749,-76.54017326389932,0.65,0.22,39000,0.25,Black
422617,18K01914,2018-11-05 18:00:00,2018,11,18,5,7A,AUTO THEFT,,UNKNOWN,SOUTHWEST,ROSEMONT,STREET,39.305637777997525,-76.67235473706909,0.89,0.04,34000,0.3,Black
422618,18K01275,2018-11-04 05:35:00,2018,11,5,4,1A,HOMICIDE,,FIREARM,WESTERN,PENN NORTH,STREET,39.31198700764776,-76.64082402206996,0.63,0.28,52000,0.22,Black
422619,18K02675,2018-11-04 10:45:00,2018,11,10,4,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,UNKNOWN,39.291150666637776,-76.57262622610455,0.18,0.68,60000,0.11,White
422620,18K01669,2018-11-04 16:00:00,2018,11,16,4,7A,AUTO THEFT,,UNKNOWN,NORTHWEST,GLEN,STREET,39.35119485597978,-76.69011797749948,0.63,0.28,52000,0.22,Black
422621,18K01558,2018-11-04 23:57:00,2018,11,23,4,3BJ,ROBBERY - CARJACKING,,UNKNOWN,EASTERN,BIDDLE STREET,STREET,39.30395488999879,-76.57963237529427,0.63,0.28,52000,0.22,Black
422622,18K01456,2018-11-04 17:56:00,2018,11,17,4,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,UNIVERSITY OF MARYLAND,ROW/TOWNHOUSE-OCC,39.28796619051348,-76.62247322450582,0.63,0.28,52000,0.22,Black
422623,18K01276,2018-11-04 04:50:00,2018,11,4,4,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,JONESTOWN,UNKNOWN,39.29109432220172,-76.60019304522834,0.35,0.5,48000,0.18,White
422624,18K01222,2018-11-04 01:03:00,2018,11,1,4,4E,COMMON ASSAULT,,UNKNOWN,NORTHWEST,REISTERSTOWN STATION,RESTAURANT,39.359032085373386,-76.70710331599163,0.63,0.28,52000,0.22,Black
423352,18L04852,2018-12-13 17:00:00,2018,12,17,13,6G,LARCENY,,UNKNOWN,EASTERN,OLIVER,ROW/TOWNHOUSE-OCC,39.30439455946933,-76.59597472511865,0.93,0.02,26500,0.4,Black
423360,18L07451,2018-12-20 04:00:00,2018,12,4,20,5E,BURGLARY,,UNKNOWN,SOUTHEAST,GRACELAND PARK,UNKNOWN,39.28788102984628,-76.53057153401107,0.63,0.28,52000,0.22,Black
423647,18L05450,2018-12-15 09:07:00,2018,12,9,15,5A,BURGLARY,,UNKNOWN,NORTHWEST,ASHBURTON,ROW/TOWNHOUSE-OCC,39.32507704318147,-76.66578271039758,0.63,0.28,52000,0.22,Black
423648,18L05503,2018-12-15 15:30:00,2018,12,15,15,3AF,ROBBERY,,FIREARM,EASTERN,MADISON-EASTEND,STREET,39.29926952543849,-76.5797005495914,0.95,0.01,25000,0.41,Black
423649,18L05766,2018-12-15 22:30:00,2018,12,22,15,6D,LARCENY FROM AUTO,,UNKNOWN,EASTERN,CARE,STREET,39.29438348028678,-76.5868536813201,0.93,0.02,26000,0.41,Black
423650,18L05423,2018-12-15 05:40:00,2018,12,5,15,3BJ,ROBBERY - CARJACKING,,UNKNOWN,NORTHWEST,LUCILLE PARK,STREET,39.339559535380864,-76.67020619641043,0.63,0.28,52000,0.22,Black
423651,18L05666,2018-12-15 22:30:00,2018,12,22,15,1A,HOMICIDE,,FIREARM,NORTHWEST,HANLON-LONGWOOD,COMMON BUSINESS,39.32079678062204,-76.67707327729707,0.63,0.28,52000,0.22,Black
423652,18L05478,2018-12-15 12:30:00,2018,12,12,15,6C,LARCENY,,UNKNOWN,SOUTHEAST,INNER HARBOR,RETAIL/SMALL BUSINES,39.28293428520382,-76.6014915168275,0.2,0.65,72000,0.1,White
423653,18L05879,2018-12-15 02:00:00,2018,12,2,15,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,CANTON,STREET,39.284125410969125,-76.5758494020847,0.05,0.88,82000,0.06,White
423654,18L05605,2018-12-15 17:35:00,2018,12,17,15,3AF,ROBBERY,,FIREARM,CENTRAL,DOWNTOWN,STREET,39.28947368306471,-76.61506850826287,0.32,0.52,62000,0.12,White
423655,18L05641,2018-12-15 18:30:00,2018,12,18,15,4C,AGG. ASSAULT,,OTHER,CENTRAL,DOWNTOWN,STREET,39.29408693993884,-76.612720328324,0.32,0.52,62000,0.12,White
423656,18L05406,2018-12-15 03:29:00,2018,12,3,15,4B,AGG. ASSAULT,,KNIFE,SOUTHWEST,BEECHFIELD,YARD,39.279108747135,-76.70079334385994,0.63,0.28,52000,0.22,Black
423657,18L05395,2018-12-15 02:00:00,2018,12,2,15,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,WESTPORT,UNKNOWN,39.26099579232239,-76.63512439118139,0.85,0.08,30000,0.35,Black
423658,18L05597,2018-12-15 17:22:00,2018,12,17,15,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,FELLS POINT,STREET,39.28339403013482,-76.59364777117827,0.08,0.8,78000,0.08,White
423722,18L05394,2018-12-15 02:00:00,2018,12,2,15,3AF,ROBBERY,,FIREARM,NORTHEAST,WALTHERSON,STREET,39.331430129117685,-76.56151854544562,0.84,0.08,38000,0.24,Black
423723,18L05920,2018-12-15 18:00:00,2018,12,18,15,7C,AUTO THEFT,,UNKNOWN,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,YARD,39.28005535698771,-76.63270032101006,0.48,0.42,42000,0.21,Neither
423724,18L09846,2018-12-15 12:00:00,2018,12,12,15,6E,LARCENY,,UNKNOWN,CENTRAL,DOWNTOWN,STREET,39.29417246949503,-76.61553672130894,0.32,0.52,62000,0.12,White
423725,18L05767,2018-12-15 03:00:00,2018,12,3,15,6G,LARCENY,,UNKNOWN,SOUTHERN,CURTIS BAY,APT/CONDO - OCCUPIED,39.23106736836768,-76.59032850635533,0.45,0.38,35000,0.28,Neither
423726,18L05807,2018-12-15 22:00:00,2018,12,22,15,6F,LARCENY,,UNKNOWN,NORTHERN,HAMPDEN,PORCH/DECK,39.3333622471074,-76.62975827016567,0.1,0.82,62000,0.1,White
423727,18L05583,2018-12-15 06:40:00,2018,12,6,15,5A,BURGLARY,,UNKNOWN,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,ROW/TOWNHOUSE-OCC,39.29160107308972,-76.5724230385599,0.18,0.68,60000,0.11,White
423728,18L05398,2018-12-15 03:09:00,2018,12,3,15,3AK,ROBBERY,,KNIFE,CENTRAL,SETON HILL,STREET,39.29623424584624,-76.62248776170979,0.58,0.32,38000,0.26,Black
423729,18L05508,2018-12-15 12:00:00,2018,12,12,15,6C,LARCENY,,UNKNOWN,NORTHWEST,REISTERSTOWN STATION,OTHER - INSIDE,39.351023305126034,-76.69598585248582,0.63,0.28,52000,0.22,Black
423730,18L05665,2018-12-15 22:05:00,2018,12,22,15,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,DOWNTOWN,OTHER - INSIDE,39.289446069982894,-76.620544898633,0.32,0.52,62000,0.12,White
423731,18L05654,2018-12-15 20:51:00,2018,12,20,15,6C,LARCENY,,UNKNOWN,EASTERN,DUNBAR-BROADWAY,CONVENIENCE STORE,39.29608245620573,-76.59146896795244,0.92,0.03,27000,0.38,Black
423732,18L05649,2018-12-15 21:20:00,2018,12,21,15,4E,COMMON ASSAULT,,UNKNOWN,SOUTHERN,FEDERAL HILL,STREET,39.2766293979784,-76.61461085436984,0.06,0.87,89000,0.05,White
423733,18L05910,2018-12-15 16:00:00,2018,12,16,15,4D,AGG. ASSAULT,,HANDS,NORTHWEST,CENTRAL PARK HEIGHTS,OTHER - INSIDE,39.350158144456174,-76.67172595238468,0.9,0.04,33000,0.32,Black
423735,18L05409,2018-12-15 03:22:00,2018,12,3,15,4E,COMMON ASSAULT,,UNKNOWN,SOUTHERN,CHERRY HILL,ROW/TOWNHOUSE-OCC,39.24546242528124,-76.62526506560192,0.92,0.02,27000,0.36,Black
423736,18L05787,2018-12-15 17:30:00,2018,12,17,15,6D,LARCENY FROM AUTO,,UNKNOWN,CENTRAL,DOWNTOWN WEST,PARKING LOT-INSIDE,39.28721579799019,-76.62157723877402,0.32,0.52,62000,0.12,White
423737,18L05520,2018-12-15 13:30:00,2018,12,13,15,5A,BURGLARY,,UNKNOWN,NORTHEAST,BELAIR-EDISON,UNKNOWN,39.32279176804855,-76.56954893552837,0.82,0.1,40000,0.22,Black
423802,18L10014,2018-12-28 06:00:00,2018,12,6,28,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,DRUID HEIGHTS,ROW/TOWNHOUSE-OCC,39.30695909271144,-76.63436848631643,0.94,0.02,27000,0.38,Black
423803,18L09980,2018-12-28 02:00:00,2018,12,2,28,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,CANTON INDUSTRIAL AREA,PARKING LOT-OUTSIDE,39.2689999581561,-76.54319092124467,0.05,0.88,82000,0.06,White
